source,sourceUrl,target,targetUrl
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Status Quo,https://www.allmusic.com/artist/status-quo-mn0000745241
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,The Rockin' Berries,https://www.allmusic.com/artist/the-rockin-berries-mn0000486115
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,The Rubinoos,https://www.allmusic.com/artist/the-rubinoos-mn0000297955
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,The Sir Douglas Quintet,https://www.allmusic.com/artist/the-sir-douglas-quintet-mn0000018708
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Third Eye Blind,https://www.allmusic.com/artist/third-eye-blind-mn0000926237
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Vanilla Fudge,https://www.allmusic.com/artist/vanilla-fudge-mn0000311674
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Weezer,https://www.allmusic.com/artist/weezer-mn0000243008
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Aaron Lee Tasjan,https://www.allmusic.com/artist/aaron-lee-tasjan-mn0002930846
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,AJ Mitchell,https://www.allmusic.com/artist/aj-mitchell-mn0003779965
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Andy Bell,https://www.allmusic.com/artist/andy-bell-mn0002443836
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Apoptygma Berzerk,https://www.allmusic.com/artist/apoptygma-berzerk-mn0000496556
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Big Time Rush,https://www.allmusic.com/artist/big-time-rush-mn0002534053
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Billie Eilish,https://www.allmusic.com/artist/billie-eilish-mn0003475903
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Blossom Toes,https://www.allmusic.com/artist/blossom-toes-mn0000056563
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Blossoms,https://www.allmusic.com/artist/blossoms-mn0003457444
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Burton Cummings,https://www.allmusic.com/artist/burton-cummings-mn0000942580
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Claire Rosinkranz,https://www.allmusic.com/artist/claire-rosinkranz-mn0003970104
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Claypool Lennon Delirium,https://www.allmusic.com/artist/claypool-lennon-delirium-mn0003475083
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Color Bars,https://www.allmusic.com/artist/color-bars-mn0000322277
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Dan Luke and the Raid,https://www.allmusic.com/artist/dan-luke-and-the-raid-mn0003858491
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Danger Mouse,https://www.allmusic.com/artist/danger-mouse-mn0000674440
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Devan Dubois,https://www.allmusic.com/artist/devan-dubois-mn0003295166
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Dodgy,https://www.allmusic.com/artist/dodgy-mn0000172205
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Ellie Pop,https://www.allmusic.com/artist/ellie-pop-mn0002322838
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Fanny,https://www.allmusic.com/artist/fanny-mn0001467262
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Fauna Flora,https://www.allmusic.com/artist/fauna-flora-mn0003251033
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Fictionist,https://www.allmusic.com/artist/fictionist-mn0001049792
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Finish Ticket,https://www.allmusic.com/artist/finish-ticket-mn0002883447
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Finn Brothers,https://www.allmusic.com/artist/finn-brothers-mn0000794604
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Forever in Your Mind,https://www.allmusic.com/artist/forever-in-your-mind-mn0003408500
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Francis Lung,https://www.allmusic.com/artist/francis-lung-mn0002777340
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Fruition,https://www.allmusic.com/artist/fruition-mn0003181047
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Gary Puckett & the Union Gap,https://www.allmusic.com/artist/gary-puckett-the-union-gap-mn0000188847
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Glee,https://www.allmusic.com/artist/glee-mn0001790434
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Hailey Knox,https://www.allmusic.com/artist/hailey-knox-mn0003514849
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Harry Styles,https://www.allmusic.com/artist/harry-styles-mn0002854537
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,James Supercave,https://www.allmusic.com/artist/james-supercave-mn0003386362
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Jigsaw,https://www.allmusic.com/artist/jigsaw-mn0001032454
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Jim Croce,https://www.allmusic.com/artist/jim-croce-mn0000848034
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,John McCullagh,https://www.allmusic.com/artist/john-mccullagh-mn0003154359
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,John the Blind,https://www.allmusic.com/artist/john-the-blind-mn0003809214
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Johnnie Mikel,https://www.allmusic.com/artist/johnnie-mikel-mn0003750097
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Johnny Payne,https://www.allmusic.com/artist/johnny-payne-mn0001409043
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Kevin Kiner,https://www.allmusic.com/artist/kevin-kiner-mn0000084280
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Klangstof,https://www.allmusic.com/artist/klangstof-mn0003509025
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Kyle Craft,https://www.allmusic.com/artist/kyle-craft-mn0001476358
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,L.A. Salami,https://www.allmusic.com/artist/la-salami-mn0003514363
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Laurie Jones,https://www.allmusic.com/artist/laurie-jones-mn0000886081
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Lennon Stella,https://www.allmusic.com/artist/lennon-stella-mn0003024972
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Levitation Room,https://www.allmusic.com/artist/levitation-room-mn0003462983
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Lukas Graham,https://www.allmusic.com/artist/lukas-graham-mn0003065843
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Mainland,https://www.allmusic.com/artist/mainland-mn0001470961
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Matt Simons,https://www.allmusic.com/artist/matt-simons-mn0001019633
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Max Webster,https://www.allmusic.com/artist/max-webster-mn0000395404
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Mayday,https://www.allmusic.com/artist/mayday-mn0000866769
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Michael W. Smith,https://www.allmusic.com/artist/michael-w-smith-mn0000466759
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Mikey Wax,https://www.allmusic.com/artist/mikey-wax-mn0001737958
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Mo Troper,https://www.allmusic.com/artist/mo-troper-mn0003289108
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Nick Howard,https://www.allmusic.com/artist/nick-howard-mn0003046755
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Nick Piunti,https://www.allmusic.com/artist/nick-piunti-mn0001522059
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Noel Gallagher's High Flying Birds,https://www.allmusic.com/artist/noel-gallaghers-high-flying-birds-mn0002766476
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,OneRepublic,https://www.allmusic.com/artist/onerepublic-mn0000656541
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Pablo Cruise,https://www.allmusic.com/artist/pablo-cruise-mn0000003170
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Papooz,https://www.allmusic.com/artist/papooz-mn0003493275
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Pete Macleod,https://www.allmusic.com/artist/pete-macleod-mn0001495727
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Phil Ajjarapu,https://www.allmusic.com/artist/phil-ajjarapu-mn0001325237
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Portugal. The Man,https://www.allmusic.com/artist/portugal-the-man-mn0000716469
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Rodney Crowell,https://www.allmusic.com/artist/rodney-crowell-mn0000294085
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,San Mei,https://www.allmusic.com/artist/san-mei-mn0003679560
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Shawn Hook,https://www.allmusic.com/artist/shawn-hook-mn0002926957
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Sivert Høyem,https://www.allmusic.com/artist/sivert-h%C3%B8yem-mn0001314128
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Spanky & Our Gang,https://www.allmusic.com/artist/spanky-our-gang-mn0000008245
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Sweet Baboo,https://www.allmusic.com/artist/sweet-baboo-mn0002149390
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Switchfoot,https://www.allmusic.com/artist/switchfoot-mn0000049026
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Telly Leung,https://www.allmusic.com/artist/telly-leung-mn0002064826
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,The Aerovons,https://www.allmusic.com/artist/the-aerovons-mn0001420543
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,The Creases,https://www.allmusic.com/artist/the-creases-mn0003176107
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,The Empty Hearts,https://www.allmusic.com/artist/the-empty-hearts-mn0002919875
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,The Equals,https://www.allmusic.com/artist/the-equals-mn0000056833
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,The Jaded Hearts Club,https://www.allmusic.com/artist/the-jaded-hearts-club-mn0003914782
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,The Kik,https://www.allmusic.com/artist/the-kik-mn0001577499
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,The Legal Matters,https://www.allmusic.com/artist/the-legal-matters-mn0003263088
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,The Lemon Twigs,https://www.allmusic.com/artist/the-lemon-twigs-mn0003539906
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,The Maine,https://www.allmusic.com/artist/the-maine-mn0000667657
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,The Milk Carton Kids,https://www.allmusic.com/artist/the-milk-carton-kids-mn0002832941
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,The Pretty Reckless,https://www.allmusic.com/artist/the-pretty-reckless-mn0001630569
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,The Shilohs,https://www.allmusic.com/artist/the-shilohs-mn0002892516
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Tom Wardle,https://www.allmusic.com/artist/tom-wardle-mn0002690610
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Train,https://www.allmusic.com/artist/train-mn0000746302
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Trent Dabbs,https://www.allmusic.com/artist/trent-dabbs-mn0000810208
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Trevor James Tillery,https://www.allmusic.com/artist/trevor-james-tillery-mn0003501658
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Viola Beach,https://www.allmusic.com/artist/viola-beach-mn0003472410
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Violet Days,https://www.allmusic.com/artist/violet-days-mn0003457364
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Yungblud,https://www.allmusic.com/artist/yungblud-mn0003637248
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Zedd,https://www.allmusic.com/artist/zedd-mn0002782403
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Zuzu,https://www.allmusic.com/artist/zuzu-mn0001508600
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677
Hank Ballard,https://www.allmusic.com/artist/hank-ballard-mn0000664194,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677
Hank Williams,https://www.allmusic.com/artist/hank-williams-mn0000549797,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677
The Clovers,https://www.allmusic.com/artist/the-clovers-mn0000075171,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677
Bo Diddley,https://www.allmusic.com/artist/bo-diddley-mn0000055128,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677
Bob Wills,https://www.allmusic.com/artist/bob-wills-mn0000074970,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677
Hank Snow,https://www.allmusic.com/artist/hank-snow-mn0000662800,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677
Jerry Lee Lewis,https://www.allmusic.com/artist/jerry-lee-lewis-mn0000332141,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677
Jimmie Rodgers,https://www.allmusic.com/artist/jimmie-rodgers-mn0000343852,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677
The Carter Family,https://www.allmusic.com/artist/the-carter-family-mn0000051910,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677
Merle Travis,https://www.allmusic.com/artist/merle-travis-mn0000246022,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677
Johnnie & Jack,https://www.allmusic.com/artist/johnnie-jack-mn0000235537,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677
The Louvin Brothers,https://www.allmusic.com/artist/the-louvin-brothers-mn0000045057,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677
Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677,Bruce Springsteen,https://www.allmusic.com/artist/bruce-springsteen-mn0000530745
Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677,Heinz,https://www.allmusic.com/artist/heinz-mn0000567128
Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677,The Byrds,https://www.allmusic.com/artist/the-byrds-mn0000631774
Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677,The Hollies,https://www.allmusic.com/artist/the-hollies-mn0000087985
Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677,Billy Fury,https://www.allmusic.com/artist/billy-fury-mn0000080537
Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677,Bobby Vee,https://www.allmusic.com/artist/bobby-vee-mn0000077732
Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677,Cliff Richard,https://www.allmusic.com/artist/cliff-richard-mn0000153526
Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677,Colin Scot,https://www.allmusic.com/artist/colin-scot-mn0000536443
